popularity,is_collaboration,num_artists,track_name_length,release_year,release_month,release_day_of_week,is_explicit,artist_popularity,artist_followers
39,0,1,7,2022.0,10.0,4.0,1,85,14990942
39,0,1,10,2022.0,10.0,4.0,1,85,14990942
39,0,1,9,2012.0,1.0,6.0,1,84,34311895
38,0,1,12,2023.0,4.0,4.0,1,85,14990942
38,0,1,24,2022.0,5.0,3.0,1,88,104677300
38,0,1,9,2022.0,1.0,4.0,1,86,17967990
38,1,2,29,2014.0,4.0,1.0,1,89,22723977
38,1,3,42,2021.0,7.0,3.0,1,72,4296406
38,1,2,39,2017.0,11.0,5.0,1,83,18912162
38,0,1,10,2020.0,12.0,4.0,1,88,104677300
38,0,1,10,2021.0,5.0,4.0,1,84,34311895
38,1,2,22,2018.0,4.0,2.0,1,39,99690
38,1,2,30,2019.0,8.0,4.0,1,76,9298536
38,0,1,7,2016.0,5.0,0.0,1,84,23853911
38,1,2,3,2016.0,3.0,4.0,0,74,14647118
38,0,1,18,2007.0,5.0,4.0,1,82,27099455
38,1,2,32,0.0,0.0,0.0,1,82,19276073
38,1,2,24,2002.0,1.0,1.0,1,78,22592720
38,1,5,28,2023.0,7.0,2.0,1,44,51586
38,0,1,12,2021.0,5.0,4.0,1,84,34311895
38,0,1,12,2012.0,1.0,1.0,1,89,22723977
38,1,3,39,2020.0,5.0,4.0,0,78,35600735
38,0,1,9,2023.0,4.0,4.0,1,85,14990942
38,0,1,11,2024.0,12.0,2.0,1,84,12436593
38,0,1,11,2007.0,5.0,4.0,1,82,27099455
38,0,1,3,2016.0,10.0,4.0,1,85,14990942
38,1,2,12,2013.0,1.0,1.0,1,86,17967990
38,1,2,7,2015.0,2.0,1.0,1,75,5131669
38,0,1,12,2010.0,11.0,0.0,1,84,34311895
38,0,1,16,2016.0,5.0,0.0,1,84,23853911
38,0,1,12,1992.0,11.0,1.0,1,72,11088183
38,0,1,11,2022.0,10.0,4.0,1,85,14990942
38,1,4,30,2018.0,8.0,4.0,1,84,12436593
38,1,4,19,2018.0,10.0,3.0,0,82,17065762
38,1,3,24,2024.0,12.0,4.0,1,81,15730309
38,1,3,35,2021.0,2.0,4.0,1,83,18912162
38,1,6,60,2021.0,4.0,4.0,1,63,288308
38,0,1,11,1999.0,4.0,1.0,1,72,4296406
38,1,2,11,2022.0,11.0,4.0,1,60,2850819
38,0,1,6,2024.0,12.0,2.0,1,84,12436593
38,0,1,21,2024.0,3.0,5.0,1,81,25971799
38,1,2,22,2011.0,8.0,0.0,1,86,17967990
38,1,2,18,2006.0,1.0,6.0,1,61,1358705
38,1,2,11,2002.0,1.0,1.0,1,78,22592720
38,1,2,29,2006.0,1.0,6.0,1,78,22592720
38,1,2,28,2002.0,1.0,1.0,1,78,22592720
38,0,1,4,2010.0,11.0,0.0,1,84,34311895
38,1,2,9,2022.0,10.0,3.0,0,83,16397956
38,1,2,26,2023.0,6.0,3.0,1,85,10381399
38,0,1,10,2022.0,10.0,4.0,1,85,14990942
38,0,1,6,2022.0,11.0,4.0,1,85,14990942
38,1,2,37,2002.0,1.0,1.0,1,78,22592720
38,1,2,30,2019.0,7.0,3.0,0,88,122888289
38,0,1,7,2023.0,1.0,4.0,1,85,14990942
38,1,3,45,2018.0,6.0,4.0,1,60,882878
38,1,2,40,2018.0,11.0,4.0,0,87,24492412
38,1,2,33,1993.0,12.0,1.0,1,72,11088183
38,1,2,32,2017.0,9.0,0.0,1,81,25971799
38,0,1,7,2005.0,1.0,5.0,1,82,6020889
38,1,2,16,1999.0,12.0,1.0,1,78,22592720
38,1,3,43,2020.0,11.0,4.0,1,78,13248953
38,1,4,8,2015.0,8.0,4.0,1,78,15116155
38,1,2,29,2016.0,3.0,4.0,0,66,1010511
38,0,1,6,2014.0,4.0,1.0,1,89,22723977
38,0,1,7,2023.0,1.0,4.0,1,85,14990942
38,1,5,15,2022.0,12.0,4.0,1,40,77303
38,1,3,38,2025.0,5.0,4.0,0,36,17530
38,1,3,72,2024.0,3.0,4.0,1,51,209430
38,0,1,8,2022.0,2.0,6.0,1,85,14990942
38,1,2,18,1999.0,12.0,1.0,1,78,22592720
38,0,1,4,2016.0,9.0,4.0,1,86,15058026
38,1,3,19,2015.0,8.0,4.0,1,78,15116155
38,1,2,26,2006.0,1.0,6.0,1,78,22592720
38,0,1,8,2010.0,5.0,1.0,0,46,126224
38,0,1,12,2017.0,12.0,4.0,1,85,21687055
38,1,3,18,2013.0,1.0,1.0,1,83,18912162
38,0,1,10,2023.0,1.0,4.0,1,85,14990942
38,1,2,25,2024.0,12.0,2.0,1,84,12436593
38,0,1,23,2022.0,5.0,3.0,0,88,104677300
38,1,4,35,2022.0,3.0,3.0,1,62,821864
38,0,1,18,2022.0,10.0,4.0,1,85,14990942
38,0,1,12,2023.0,1.0,4.0,1,85,14990942
38,1,2,13,2005.0,1.0,5.0,1,86,17967990
38,0,1,12,2024.0,11.0,4.0,1,72,11088183
38,0,1,22,2018.0,11.0,1.0,0,84,11708960
38,0,1,7,2005.0,1.0,5.0,1,86,17967990
38,1,2,11,1999.0,12.0,1.0,1,78,22592720
38,0,1,5,1995.0,3.0,1.0,1,78,22592720
38,1,2,9,2019.0,6.0,3.0,1,58,199748
38,0,1,9,2002.0,12.0,4.0,1,72,4296406
38,0,1,14,2023.0,4.0,4.0,1,85,14990942
38,1,2,34,2007.0,5.0,4.0,1,82,27099455
38,1,2,11,2023.0,11.0,4.0,1,88,104677300
38,1,2,34,2017.0,5.0,3.0,1,85,10381399
38,1,2,60,2024.0,3.0,4.0,1,51,209430
38,0,1,15,2023.0,6.0,0.0,1,84,12436593
38,1,2,28,2017.0,6.0,4.0,1,35,199473
38,0,1,9,2021.0,8.0,4.0,1,72,4296406
38,1,2,18,2018.0,11.0,3.0,1,84,34311895
38,1,4,76,0.0,0.0,0.0,1,76,12787604
38,0,1,11,1999.0,11.0,1.0,1,72,4296406
38,1,2,48,0.0,0.0,0.0,1,76,12787604
38,1,2,36,2022.0,11.0,2.0,1,57,254470
38,0,1,38,2003.0,1.0,2.0,0,82,6020889
38,1,2,23,2022.0,10.0,4.0,1,85,14990942
38,0,1,15,1997.0,1.0,2.0,1,78,22592720
38,1,2,25,2023.0,12.0,4.0,1,84,34311895
38,0,1,14,2021.0,12.0,4.0,1,72,4296406
38,1,2,21,2001.0,1.0,0.0,1,78,22592720
38,0,1,11,2017.0,12.0,0.0,1,84,12436593
38,0,1,6,2023.0,7.0,4.0,1,72,4296406
38,1,4,43,2024.0,11.0,4.0,1,84,34311895
38,1,2,30,2016.0,10.0,4.0,1,85,14990942
38,1,2,39,2024.0,12.0,2.0,1,84,12436593
38,0,1,7,2021.0,8.0,4.0,1,72,4296406
38,1,2,32,2005.0,11.0,4.0,1,76,12787604
38,0,1,8,0.0,0.0,0.0,1,72,4296406
38,0,1,8,2001.0,8.0,0.0,1,88,104677300
38,1,2,10,2018.0,8.0,4.0,1,84,12436593
38,1,6,69,2015.0,7.0,4.0,1,89,22723977
38,0,1,10,2020.0,1.0,4.0,1,86,17967990
38,1,2,33,2018.0,6.0,4.0,1,89,22723977
38,0,1,6,2020.0,1.0,4.0,1,86,17967990
38,0,1,6,0.0,0.0,0.0,1,72,4296406
38,1,4,23,2006.0,1.0,6.0,0,89,31088986
38,1,2,31,2024.0,7.0,2.0,1,48,252096
38,0,1,11,2011.0,5.0,0.0,1,87,24492412
38,1,2,51,2024.0,3.0,6.0,1,84,34311895
38,1,3,24,2022.0,11.0,4.0,1,60,2850819
38,0,1,22,2016.0,10.0,4.0,1,85,14990942
38,1,3,45,2018.0,6.0,4.0,1,89,22723977
38,1,2,39,2016.0,9.0,4.0,1,86,15058026
38,1,2,40,1999.0,4.0,1.0,1,72,4296406
38,0,1,20,2025.0,9.0,4.0,1,72,11088183
38,0,1,7,2005.0,1.0,5.0,1,86,17967990
38,1,4,47,2024.0,12.0,4.0,1,81,15730309
38,0,1,7,2023.0,4.0,4.0,1,85,14990942
38,0,1,18,1991.0,10.0,1.0,1,72,11088183
38,1,2,8,2017.0,11.0,4.0,1,74,5151446
38,0,1,16,2022.0,11.0,4.0,1,85,14990942
37,0,1,17,2018.0,9.0,4.0,0,86,17967990
37,1,2,29,2022.0,10.0,4.0,1,85,14990942
37,1,4,11,2015.0,3.0,1.0,1,67,2086292
37,0,1,8,2024.0,12.0,2.0,1,84,12436593
37,1,3,20,2024.0,6.0,4.0,1,51,415172
37,0,1,5,2024.0,12.0,2.0,1,84,12436593
37,0,1,20,1992.0,11.0,1.0,1,72,11088183
37,1,3,6,2011.0,5.0,0.0,1,87,24492412
37,1,2,17,2015.0,8.0,4.0,1,37,42562
37,0,1,17,1997.0,1.0,2.0,1,78,22592720
37,0,1,6,2007.0,1.0,0.0,1,86,17967990
37,1,5,101,2024.0,3.0,4.0,1,51,209430
37,0,1,4,2024.0,11.0,4.0,1,72,11088183
37,1,2,22,2010.0,1.0,4.0,1,86,17967990
37,1,3,24,2018.0,8.0,4.0,1,84,12436593
37,0,1,17,2018.0,12.0,4.0,1,72,11088183
37,1,2,10,2017.0,7.0,0.0,1,46,532462
37,1,2,21,2017.0,5.0,4.0,0,63,1833054
37,0,1,10,2024.0,12.0,2.0,1,84,12436593
37,1,2,7,2001.0,1.0,0.0,1,78,22592720
37,1,2,23,2022.0,8.0,4.0,1,88,104677300
37,0,1,15,2018.0,6.0,4.0,1,78,6141294
37,0,1,11,2002.0,1.0,1.0,1,86,17967990
37,0,1,27,2009.0,6.0,0.0,1,82,27099455
37,0,1,8,2016.0,3.0,0.0,1,81,25971799
37,1,2,30,2025.0,6.0,4.0,1,86,17967990
37,1,5,16,2024.0,11.0,4.0,1,72,11088183
37,1,2,35,2001.0,12.0,1.0,1,72,4296406
37,1,2,32,2022.0,3.0,3.0,1,62,821864
37,0,1,15,2009.0,5.0,4.0,1,88,104677300
37,0,1,11,2016.0,9.0,4.0,1,86,15058026
37,0,1,7,2005.0,1.0,5.0,0,82,6020889
37,1,3,23,2018.0,8.0,4.0,1,84,12436593
37,0,1,10,2022.0,11.0,4.0,1,85,14990942
37,0,1,11,2022.0,10.0,4.0,1,85,14990942
37,1,7,10,2002.0,1.0,1.0,1,78,22592720
37,0,1,5,2023.0,1.0,4.0,1,85,14990942
37,1,2,4,2021.0,8.0,4.0,1,57,2758868
37,0,1,6,2023.0,1.0,4.0,1,85,14990942
37,0,1,9,2020.0,10.0,3.0,1,85,21687055
37,1,2,8,2020.0,11.0,4.0,1,64,3481855
37,0,1,15,2023.0,4.0,4.0,1,72,4296406
37,1,2,28,2022.0,8.0,4.0,1,88,104677300
37,0,1,20,2004.0,11.0,4.0,1,88,104677300
37,0,1,15,2025.0,9.0,4.0,1,72,11088183
37,0,1,19,2009.0,1.0,3.0,1,83,18912162
37,0,1,20,2010.0,5.0,1.0,0,46,126224
37,0,1,12,2023.0,4.0,4.0,1,85,14990942
37,1,3,33,2022.0,3.0,3.0,1,62,821864
37,1,2,37,2018.0,11.0,3.0,1,84,34311895
37,0,1,40,1997.0,3.0,1.0,1,76,12787604
37,1,2,14,1998.0,11.0,1.0,1,72,11088183
37,1,2,11,2010.0,1.0,4.0,1,84,34311895
37,0,1,8,2023.0,4.0,4.0,1,85,14990942
37,1,3,39,2023.0,2.0,5.0,1,82,19276073
37,0,1,12,2009.0,5.0,4.0,1,88,104677300
37,1,2,18,2025.0,1.0,4.0,1,72,11088183
37,0,1,5,2002.0,12.0,4.0,1,72,4296406
37,1,4,15,2014.0,5.0,4.0,1,83,18912162
37,0,1,42,0.0,0.0,0.0,0,76,12787604
37,0,1,19,2001.0,1.0,0.0,1,78,22592720
37,0,1,25,1999.0,2.0,1.0,0,88,104677300
37,1,3,13,2015.0,8.0,4.0,1,78,15116155
37,1,2,31,2021.0,5.0,4.0,1,84,34311895
37,1,2,31,2020.0,5.0,4.0,1,88,28386090
37,0,1,19,2014.0,12.0,4.0,1,84,34311895
37,0,1,14,2024.0,2.0,4.0,1,85,14990942
37,1,3,25,2012.0,1.0,6.0,1,84,34311895
37,1,2,10,2005.0,1.0,5.0,1,86,17967990
37,1,2,33,1999.0,2.0,1.0,0,88,104677300
37,1,3,5,2018.0,11.0,4.0,1,37,98667
37,0,1,11,2018.0,6.0,4.0,1,72,4296406
37,1,3,83,2022.0,4.0,4.0,1,51,209430
37,0,1,23,2006.0,1.0,6.0,1,72,11088183
37,0,1,18,2018.0,12.0,4.0,1,72,11088183
37,1,2,29,2022.0,3.0,3.0,1,62,821864
37,0,1,11,2007.0,1.0,0.0,1,83,18912162
37,1,3,11,2013.0,1.0,1.0,1,86,17967990
37,1,2,3,2022.0,3.0,4.0,1,77,12965629
37,1,3,74,2024.0,3.0,4.0,1,51,209430
37,1,2,29,2024.0,12.0,2.0,1,84,12436593
37,1,5,54,2020.0,8.0,4.0,1,72,4296406
37,1,2,34,2023.0,9.0,4.0,1,81,25971799
37,1,4,62,2021.0,2.0,4.0,1,51,540188
37,1,2,23,2014.0,5.0,4.0,1,83,18912162
37,1,2,7,2022.0,3.0,4.0,1,77,12965629
37,0,1,15,1997.0,1.0,2.0,1,78,22592720
37,0,1,17,2007.0,5.0,4.0,1,82,27099455
37,0,1,9,2023.0,4.0,4.0,1,72,4296406
37,1,2,35,2016.0,10.0,5.0,1,85,10381399
37,0,1,23,1993.0,12.0,1.0,1,72,11088183
37,0,1,4,2021.0,5.0,4.0,1,84,34311895
37,1,2,3,2020.0,11.0,4.0,1,64,3481855
37,1,3,39,2019.0,9.0,3.0,1,66,4289310
37,1,2,9,2021.0,12.0,4.0,1,85,14990942
37,1,3,73,0.0,0.0,0.0,0,76,12787604
37,1,3,32,2007.0,1.0,0.0,1,83,18912162
37,1,2,14,2012.0,1.0,6.0,1,84,34311895
37,0,1,19,2001.0,8.0,0.0,0,88,104677300
37,0,1,2,2024.0,12.0,2.0,1,84,12436593
37,0,1,8,2023.0,1.0,4.0,1,85,14990942
37,1,2,6,2017.0,8.0,4.0,1,85,21687055
37,0,1,21,2017.0,5.0,3.0,1,85,10381399
37,0,1,12,2007.0,5.0,4.0,1,82,27099455
37,1,3,17,2019.0,7.0,3.0,0,78,41283150
37,1,4,12,2016.0,1.0,4.0,1,62,1438323
37,1,2,20,1992.0,12.0,1.0,1,78,15116155
37,0,1,26,2024.0,10.0,1.0,1,79,9701600
37,0,1,17,2007.0,1.0,0.0,1,83,18912162
37,0,1,8,2017.0,8.0,3.0,1,85,21687055
37,0,1,33,1994.0,9.0,1.0,0,76,12787604
37,0,1,7,2012.0,1.0,1.0,1,89,22723977
37,0,1,37,1995.0,2.0,0.0,0,76,12787604
37,0,1,8,2022.0,7.0,1.0,1,82,19276073
37,0,1,13,2016.0,10.0,4.0,1,85,14990942
37,1,4,53,2020.0,1.0,3.0,1,62,821864
37,0,1,12,1998.0,11.0,1.0,1,72,11088183
37,1,2,13,2013.0,1.0,1.0,1,86,17967990
37,0,1,18,2004.0,1.0,3.0,1,78,22592720
37,1,2,39,2024.0,5.0,1.0,1,72,1485713
37,1,2,12,2019.0,4.0,4.0,1,41,174521
37,0,1,11,1996.0,7.0,1.0,1,72,4296406
37,0,1,14,1997.0,1.0,2.0,1,78,22592720
36,0,1,28,2007.0,5.0,4.0,1,82,27099455
36,0,1,26,1999.0,11.0,2.0,0,78,15116155
36,0,1,19,2007.0,1.0,1.0,1,72,4296406
36,0,1,19,2018.0,12.0,4.0,1,72,11088183
36,1,2,30,2020.0,8.0,4.0,1,72,4296406
36,0,1,19,2009.0,6.0,0.0,1,82,27099455
36,1,2,13,2010.0,5.0,1.0,0,46,126224
36,0,1,21,2005.0,1.0,5.0,1,82,6020889
36,0,1,12,2000.0,2.0,1.0,1,72,11088183
36,0,1,10,2008.0,1.0,1.0,1,86,17967990
36,0,1,42,2015.0,3.0,1.0,1,89,44682383
36,0,1,17,2018.0,11.0,3.0,1,84,34311895
36,1,2,37,2022.0,3.0,3.0,1,62,821864
36,0,1,11,2005.0,1.0,5.0,0,82,6020889
36,0,1,9,2008.0,1.0,1.0,1,86,17967990
36,1,10,33,2022.0,8.0,6.0,1,84,34311895
36,1,2,4,2004.0,1.0,3.0,1,86,17967990
36,1,2,45,2014.0,4.0,1.0,1,89,22723977
36,0,1,13,2010.0,1.0,4.0,1,95,103251589
36,0,1,17,1990.0,8.0,1.0,1,63,6655056
36,0,1,23,1999.0,11.0,2.0,0,78,15116155
36,0,1,11,2021.0,8.0,4.0,1,72,4296406
36,1,3,30,2001.0,1.0,0.0,1,78,22592720
36,0,1,14,1991.0,11.0,1.0,1,78,22592720
36,0,1,7,2017.0,12.0,4.0,1,85,21687055
36,0,1,16,2018.0,11.0,4.0,0,87,24492412
36,0,1,12,2012.0,1.0,6.0,1,84,34311895
36,1,2,12,2025.0,6.0,0.0,1,82,6020889
36,1,3,36,2024.0,12.0,4.0,1,81,15730309
36,1,3,36,2024.0,7.0,1.0,1,69,2860010
36,0,1,11,2021.0,10.0,4.0,1,72,11088183
36,1,2,27,2021.0,9.0,4.0,1,57,324760
36,1,2,14,2023.0,11.0,4.0,1,55,40979
36,0,1,39,1997.0,4.0,1.0,0,76,12787604
36,1,3,25,2017.0,2.0,4.0,0,89,22723977
36,1,2,9,2004.0,1.0,3.0,1,86,17967990
36,1,2,80,2011.0,8.0,1.0,1,89,44682383
36,0,1,25,2022.0,5.0,3.0,0,88,104677300
36,0,1,21,1990.0,3.0,4.0,1,72,11088183
36,0,1,46,1994.0,9.0,1.0,1,76,12787604
36,1,4,70,2019.0,10.0,4.0,0,88,122888289
36,1,2,13,2007.0,1.0,0.0,1,83,18912162
36,0,1,10,1991.0,5.0,1.0,1,63,6655056
36,1,5,9,2022.0,12.0,4.0,1,40,77303
36,0,1,16,2025.0,3.0,4.0,1,85,14990942
36,0,1,9,2023.0,4.0,4.0,1,72,4296406
36,1,4,21,2021.0,4.0,4.0,1,63,288308
36,1,5,13,2022.0,12.0,4.0,1,40,77303
36,1,2,30,2018.0,11.0,3.0,1,84,34311895
36,1,5,30,2016.0,1.0,4.0,1,62,1438323
36,0,1,7,2020.0,11.0,4.0,1,82,19276073
36,0,1,3,2001.0,8.0,0.0,1,88,104677300
36,0,1,6,2020.0,1.0,4.0,1,86,17967990
36,1,3,12,2001.0,8.0,0.0,1,88,104677300
36,0,1,17,2001.0,12.0,1.0,1,72,4296406
36,0,1,9,2021.0,12.0,4.0,1,72,4296406
36,0,1,13,2009.0,1.0,3.0,1,83,18912162
36,0,1,31,1989.0,3.0,0.0,1,63,6655056
36,1,4,62,2005.0,11.0,4.0,1,76,12787604
36,0,1,14,2024.0,3.0,2.0,1,81,25971799
36,1,2,8,2022.0,3.0,4.0,1,77,12965629
36,0,1,14,2021.0,5.0,4.0,1,68,1688569
36,0,1,5,2021.0,5.0,4.0,0,84,34311895
36,1,2,9,2014.0,12.0,4.0,1,84,34311895
36,0,1,11,2022.0,11.0,4.0,1,60,2850819
36,0,1,22,1993.0,2.0,1.0,1,78,22592720
36,1,2,20,2001.0,1.0,0.0,1,78,22592720
36,1,2,30,2002.0,1.0,1.0,1,78,22592720
36,1,2,29,2022.0,8.0,4.0,1,88,104677300
36,0,1,9,2023.0,4.0,4.0,1,72,4296406
36,0,1,10,0.0,0.0,0.0,1,72,4296406
36,1,2,72,2022.0,8.0,2.0,0,73,4109390
36,0,1,28,1999.0,2.0,1.0,1,88,104677300
36,1,2,17,2023.0,11.0,4.0,1,74,8309985
36,0,1,7,2017.0,1.0,4.0,1,81,25971799
36,1,2,11,2023.0,11.0,4.0,1,74,8309985
36,0,1,4,2011.0,5.0,0.0,0,87,24492412
36,0,1,4,2017.0,8.0,4.0,1,85,21687055
36,1,2,19,2020.0,7.0,0.0,1,47,254561
36,0,1,16,0.0,0.0,0.0,0,63,6655056
36,1,2,26,2001.0,1.0,0.0,1,78,22592720
36,0,1,45,2018.0,4.0,5.0,1,89,31088986
36,1,2,32,2021.0,5.0,4.0,1,84,34311895
36,1,2,28,2023.0,3.0,4.0,1,86,17967990
36,1,3,8,2007.0,1.0,1.0,1,72,4296406
36,0,1,20,2010.0,5.0,1.0,0,46,126224
36,1,2,7,2018.0,8.0,4.0,1,84,12436593
36,1,2,8,1999.0,12.0,1.0,1,78,22592720
36,1,3,13,2018.0,6.0,4.0,1,72,4296406
36,0,1,18,2024.0,12.0,2.0,1,84,12436593
36,1,3,66,0.0,0.0,0.0,1,76,12787604
36,1,3,41,2009.0,5.0,1.0,0,78,10617580
36,0,1,8,2010.0,11.0,0.0,0,84,34311895
36,0,1,14,2020.0,8.0,4.0,1,72,4296406
36,0,1,18,2013.0,11.0,1.0,1,88,104677300
36,0,1,10,2016.0,1.0,4.0,0,82,6020889
36,1,2,7,2010.0,1.0,4.0,1,86,17967990
36,0,1,7,2013.0,12.0,1.0,1,82,6020889
36,1,2,8,2017.0,11.0,4.0,1,74,5151446
36,0,1,11,2011.0,5.0,0.0,1,87,24492412
36,0,1,17,1999.0,2.0,1.0,1,88,104677300
36,0,1,7,2010.0,5.0,1.0,1,46,126224
36,0,1,3,2015.0,4.0,4.0,1,82,17353539
36,1,2,24,2015.0,1.0,3.0,1,89,22723977
36,1,2,9,2007.0,1.0,0.0,1,83,18912162
36,1,2,36,2022.0,11.0,4.0,1,55,338842
36,0,1,32,1990.0,3.0,4.0,1,72,11088183
36,1,3,4,2012.0,1.0,1.0,1,89,22723977
36,1,2,26,2020.0,9.0,4.0,1,86,17967990
36,0,1,42,2014.0,2.0,1.0,1,82,6020889
36,0,1,14,1991.0,5.0,1.0,1,63,6655056
36,1,3,37,2019.0,2.0,4.0,1,62,668555
36,0,1,18,2009.0,5.0,4.0,0,88,104677300
36,1,3,16,2008.0,1.0,1.0,1,86,17967990
36,1,3,33,2021.0,4.0,4.0,1,63,288308
36,0,1,22,2023.0,9.0,4.0,0,43,32449
36,1,2,11,2022.0,8.0,4.0,1,64,2364653
36,1,3,63,2020.0,5.0,4.0,1,86,17967990
36,0,1,25,2007.0,1.0,4.0,0,82,6020889
36,1,2,10,2022.0,11.0,4.0,1,60,2850819
36,0,1,4,2020.0,9.0,4.0,1,86,17967990
36,1,2,5,2025.0,7.0,1.0,1,21,10152
36,1,3,62,2024.0,5.0,2.0,1,76,2565510
36,0,1,10,1997.0,1.0,2.0,1,78,22592720
36,1,4,7,2005.0,1.0,5.0,1,82,6020889
36,0,1,12,1999.0,4.0,1.0,1,72,4296406
36,0,1,15,2022.0,11.0,4.0,1,85,14990942
36,0,1,7,2014.0,5.0,4.0,1,83,18912162
36,0,1,34,2018.0,11.0,1.0,0,84,11708960
36,1,2,47,2024.0,3.0,4.0,1,51,209430
36,1,5,6,2001.0,1.0,0.0,1,78,22592720
35,0,1,9,2024.0,12.0,2.0,1,84,12436593
35,1,2,27,2020.0,8.0,4.0,1,72,4296406
35,0,1,9,2021.0,12.0,4.0,1,72,4296406
35,1,3,30,2022.0,8.0,2.0,1,73,12355611
35,0,1,34,1997.0,3.0,1.0,1,76,12787604
35,0,1,6,2017.0,12.0,0.0,1,84,12436593
35,0,1,19,2014.0,4.0,1.0,1,89,22723977
35,1,2,13,2017.0,12.0,4.0,1,85,21687055
35,0,1,11,2023.0,4.0,4.0,1,72,4296406
35,1,2,30,2020.0,1.0,4.0,1,86,17967990
35,1,2,36,2021.0,8.0,4.0,1,72,4296406
35,1,4,52,2005.0,11.0,4.0,1,76,12787604
35,1,2,11,1993.0,2.0,1.0,1,78,22592720
35,1,3,39,2018.0,11.0,2.0,1,63,1657249
35,0,1,3,2023.0,9.0,3.0,1,72,4296406
35,0,1,13,2022.0,1.0,4.0,1,86,17967990
35,1,4,46,2022.0,3.0,3.0,1,62,821864
35,0,1,7,2020.0,9.0,4.0,1,86,17967990
35,1,2,24,2024.0,12.0,2.0,1,84,12436593
35,1,4,72,2019.0,12.0,2.0,0,88,122888289
35,1,2,6,2017.0,11.0,4.0,1,74,5151446
35,1,2,7,2017.0,12.0,0.0,1,84,12436593
35,1,2,36,2016.0,9.0,4.0,1,86,15058026
35,0,1,21,2021.0,5.0,4.0,1,84,34311895
35,1,2,10,2023.0,1.0,3.0,1,80,11026955
35,0,1,23,2005.0,1.0,5.0,1,82,6020889
35,0,1,36,2022.0,6.0,4.0,1,76,12787604
35,1,2,4,2023.0,11.0,4.0,1,74,8309985
35,1,2,16,1999.0,12.0,1.0,1,78,22592720
35,0,1,22,2018.0,11.0,3.0,1,84,34311895
35,0,1,7,2021.0,8.0,4.0,1,72,4296406
35,0,1,9,2020.0,8.0,4.0,1,72,4296406
35,0,1,9,2020.0,8.0,4.0,1,72,4296406
35,1,2,8,2005.0,1.0,5.0,1,86,17967990
35,1,2,15,2024.0,7.0,4.0,1,41,46303
35,1,2,9,2017.0,11.0,4.0,1,74,5151446
35,1,2,27,2012.0,11.0,1.0,1,89,22723977
35,1,2,15,2010.0,5.0,1.0,0,46,126224
35,1,2,11,2023.0,5.0,4.0,0,73,4431248
35,1,2,21,2022.0,3.0,3.0,1,62,821864
35,0,1,8,2018.0,11.0,3.0,1,84,34311895
35,0,1,17,2021.0,12.0,4.0,1,72,4296406
35,0,1,5,2017.0,12.0,4.0,1,85,21687055
35,1,3,20,2008.0,1.0,1.0,1,86,17967990
35,1,3,44,2005.0,11.0,4.0,1,76,12787604
35,1,2,41,2001.0,8.0,0.0,1,88,104677300
35,0,1,16,2023.0,9.0,3.0,1,72,4296406
35,1,2,27,2022.0,1.0,4.0,1,86,17967990
35,1,3,72,2024.0,3.0,4.0,1,51,209430
35,0,1,8,2024.0,12.0,2.0,1,84,12436593
35,1,3,19,1992.0,12.0,1.0,1,78,15116155
35,0,1,27,1991.0,10.0,1.0,1,72,11088183
35,1,2,4,2012.0,7.0,1.0,1,72,4296406
35,0,1,7,1991.0,5.0,1.0,1,63,6655056
35,0,1,18,2004.0,1.0,3.0,1,86,17967990
35,1,2,22,2020.0,5.0,4.0,1,86,17967990
35,0,1,18,1997.0,1.0,2.0,1,78,22592720
35,0,1,32,2024.0,3.0,2.0,1,81,25971799
35,1,2,22,2020.0,11.0,4.0,0,49,1560046
35,0,1,30,2015.0,4.0,0.0,0,87,24492412
35,0,1,6,2020.0,1.0,4.0,1,86,17967990
35,1,4,13,2016.0,1.0,4.0,1,62,1438323
35,0,1,7,2017.0,12.0,0.0,1,84,12436593
35,1,2,11,2018.0,8.0,2.0,1,21,9751
35,0,1,27,1993.0,12.0,1.0,1,72,11088183
35,1,2,30,2024.0,11.0,4.0,1,84,34311895
35,0,1,28,1993.0,2.0,1.0,1,78,22592720
35,0,1,23,2004.0,1.0,3.0,1,86,17967990
35,0,1,11,1999.0,11.0,1.0,1,72,4296406
35,0,1,3,2017.0,5.0,3.0,1,85,10381399
35,1,3,11,2017.0,8.0,4.0,1,85,21687055
35,1,2,9,2013.0,1.0,1.0,1,28,42554
35,1,2,14,2014.0,5.0,4.0,1,83,18912162
35,1,2,10,2024.0,12.0,4.0,1,81,15730309
35,1,2,19,2010.0,5.0,1.0,0,46,126224
35,0,1,14,2012.0,1.0,6.0,1,84,34311895
35,0,1,18,1997.0,1.0,2.0,1,78,22592720
35,0,1,8,2005.0,1.0,5.0,1,82,6020889
35,0,1,13,2006.0,1.0,6.0,1,72,11088183
35,1,2,7,2010.0,1.0,4.0,1,86,17967990
35,0,1,12,1999.0,4.0,1.0,1,72,4296406
35,1,2,18,2007.0,1.0,1.0,0,36,38495
35,0,1,19,2021.0,12.0,4.0,1,72,4296406
35,1,2,58,2023.0,3.0,4.0,1,86,17967990
35,1,2,11,1999.0,12.0,1.0,1,78,22592720
35,1,2,7,2010.0,5.0,1.0,0,46,126224
35,0,1,25,2023.0,4.0,4.0,1,72,4296406
35,1,2,12,2012.0,1.0,1.0,1,89,22723977
35,1,4,6,2024.0,11.0,4.0,1,72,11088183
